1129,229
1129,18371
1129,43395
1129,4964
1129,32
1129,43
1129,39783
1129,140
1129,557504
1129,11429
1129,10012276
1129,435527
1129,400438
1129,1908
1129,18098
1129,15923
1129,742542
1129,10202104
1129,566335
1129,37633
1129,3734
1129,1530851
1129,22423
1129,2102
1129,83550
1129,1873
1129,233128
1129,213
1129,90622
1129,47321
1129,3149987
1129,326817
1129,33812
1129,382040
1129,17020
1129,606
1129,76137
1129,636
1129,20202
1129,846
1129,5185507
1129,139
1129,1437
1129,1972847
1129,222
1129,9045
1129,1071355
1129,235
1129,55232
1129,8892535
1129,4635769
1129,11589530
1129,540428
1129,7128944
1129,1050005
1129,13030503
1129,20096909
1129,152961
1129,442755
1129,234
1129,646
1129,134
1129,38415
1129,1254097
1129,1304268
1129,2946
1129,5710200
1129,209
1129,10641
1129,92734
1129,697943
1129,52
1129,9610642
1129,65
1129,1582367
1129,14147767
1129,20932705
1129,880417
1129,2919
1129,110714
1129,114405
1129,3515939
1129,29259
1129,17235
1129,31666
1129,852
1129,29491424
1129,84441
1129,4031241
1129,9944
1129,83503
1129,2978
1129,20413755
1129,488
1129,2630044
1129,11631
1129,29125
1129,484443
1129,1214
354382,128729
354382,398317
354382,1373275
354382,33
354382,111544
354382,16324686
354382,1789587
354382,1561343
354382,3499225
354382,540856
354382,8516773
354382,325283
354382,359781
354382,458255
354382,14065
354382,16167
354382,145235
354382,65528
354382,317447
354382,14188249
354382,11950
354382,27485
354382,7373
354382,19487
354382,438652
354382,949244
354382,6660792
354382,183433
354382,6106371
354382,32
354382,2417134
354382,7721318
354382,9060
354382,63871
354382,8484
354382,742542
354382,182414
354382,2695257
354382,485501
354382,471196
354382,3364300
354382,10899046
354382,214
354382,3324
354382,1096
354382,17606
354382,446121
354382,174696
354382,314441
354382,55232
354382,1002
354382,1868764
354382,7856923
354382,1128
354382,23524128
354382,61383
354382,136821
354382,3953203
354382,12196113
354382,1881475
354382,8754131
354382,536065
354382,49712
354382,1356819
354382,22672980
354382,182921
354382,11098683
354382,9965060
354382,8996
354382,79612
354382,50325
354382,2029512
354382,249622
354382,179523
354382,115488
354382,37046
354382,803972
354382,1537499
354382,523049
354382,1126113
354382,17895
354382,4841370
354382,86127
354382,2710867
354382,1579254
33,343961
33,453
33,398317
33,4051
33,16155
33,1129
33,11443
33,111544
33,11109710
33,31843
33,228
33,33462
33,1630562
33,5678
33,516
33,17886
33,67692
33,5022019
33,22597
33,143
33,24841
33,16710
33,19824
33,56
33,50986
33,143800
33,379950
33,903
33,2097
33,57474
33,5790
33,145
33,8143
33,9145
33,461425
33,1396
33,1775
33,223
33,364701
33,999
33,72568
33,49023
33,380
33,9808
33,10429
33,21980
33,3415
33,276
33,503
33,257874
33,59
33,43206
33,136
33,15430
33,149148
33,7373
33,2019
33,258
33,28748
33,9321
33,8594
33,20994
33,5322
33,365
33,645
33,16662
33,412496
33,3517
33,229
33,18371
33,1213301
33,46
33,4964
33,5995
33,3129
33,500
33,27004
33,2277
33,588168
33,36943
33,144
33,140
33,98372
33,8237390
33,1526
33,227
33,29965
33,36118
33,7780387
33,41790
33,12320
33,400438
33,1908
33,1477
33,742542
33,55200
33,25083
33,37633
33,482
33,3734
33,26451
33,2102
33,83550
33,1747
33,4125322
33,873
33,1873
33,664216
33,213
33,83415
33,47321
33,277
33,214
33,20266
33,4809
33,8871
33,33805
33,19799
33,20894
33,17020
33,606
33,387
33,76137
33,636
33,138
33,360923
33,846
33,139
33,45
33,717
33,1096
33,702
33,518113
33,222
33,3722
33,110016
33,1434
33,55232
33,47699
33,8892535
33,87638
33,11487
33,16891
33,1003
33,7128944
33,13030503
33,793
33,152961
33,109835
33,6790435
33,4452
33,802
33,78087
33,531871
33,1349
33,253590
33,646
33,2785
33,647
33,527
33,134
33,38415
33,49712
33,2946
33,14511
33,10641
33,63
33,540812
33,700
33,278
33,99195
33,10309005
33,697943
33,52
33,681
33,259
33,65
33,763
33,13062
33,2919
33,110714
33,8760
33,5890
33,44187
33,8487
33,14660
33,29259
33,45403
33,17235
33,31666
33,467
33,1133
33,882
33,184820
33,84441
33,27436
33,336001
33,962
33,488
33,36131
33,11631
33,967
33,59846
33,845
33,6533
33,997
33,4301
33,60876
33,6462
33,669
33,51258
11109710,1129
11109710,33
11109710,329543
11109710,22597
11109710,805536
11109710,20897749
11109710,19824
11109710,143800
11109710,2097
11109710,4163084
11109710,348635
11109710,1775
11109710,26641
11109710,223
11109710,364701
11109710,5734989
11109710,10429
11109710,12259069
11109710,12183939
11109710,5214695
11109710,158390
11109710,5600267
11109710,20994
11109710,412496
11109710,32
11109710,39783
11109710,29730634
11109710,7222028
11109710,45912161
11109710,147938
11109710,10012276
11109710,193570
11109710,400438
11109710,1908
11109710,742542
11109710,10202104
11109710,13889528
11109710,37633
11109710,1530851
11109710,83550
11109710,29529533
11109710,47321
11109710,3149987
11109710,14260933
11109710,59859
11109710,382040
11109710,17020
11109710,606
11109710,636
11109710,846
11109710,5185507
11109710,139
11109710,55232
11109710,8892535
11109710,11589530
11109710,4339270
11109710,7128944
11109710,20096909
11109710,152961
11109710,442755
11109710,646
11109710,38415
11109710,1254097
11109710,209
11109710,10309005
11109710,697943
11109710,9610642
11109710,41301355
11109710,20932705
11109710,110714
11109710,15352106
11109710,3515939
11109710,29259
11109710,24509723
11109710,3174257
11109710,84441
11109710,4031241
11109710,20413755
11109710,2630044
11109710,29125
11109710,1154546
11109710,674260
228,33
228,9420625
228,16898
228,33900
228,1852
228,81428
228,8500259
228,799
228,143
228,53137
228,238232
228,994413
228,2576399
228,542718
228,136
228,371878
228,2019
228,6729
228,258
228,43384
228,9321
228,588426
228,32
228,14041
228,4155
228,1082954
228,7667643
228,1747
228,873
228,1873
228,277
228,18309
228,6497
228,28535
228,2852446
228,470202
228,11049443
228,99910
228,66662
228,1657610
228,763
228,26107918
228,737019
228,31641
228,1529407
228,11077
228,471830
228,1214
228,4109383
228,111900
577,38311
577,1852
577,9321
577,32
577,301290
577,18645
577,14623
577,360
1010,29584
1010,7187150
1010,12631
1010,1041
1010,7845283
1010,35115
1010,626
1010,487079
1010,336512
1010,1150350
1010,9505913
1010,5022019
1010,360604
1010,805536
1010,8265293
1010,2413333
1010,19422
1010,91416
1010,4615716
1010,532295
1010,860693
1010,221161
1010,207347
1010,53137
1010,10502
1010,57474
1010,10338874
1010,5427129
1010,4744
1010,43636938
1010,1180991
1010,1802791
1010,1775
1010,19294
1010,37438
1010,2235
1010,12303
1010,187893
1010,58799
1010,2250302
1010,9739
1010,8082
1010,8564950
1010,7643
1010,1370636
1010,27991493
1010,6341979
1010,139989
1010,1927623
1010,3422
1010,10889
1010,17891741
1010,1109646
1010,162375
1010,22780
1010,229
1010,88677
1010,12607048
1010,1213301
1010,457
1010,12450
1010,40267
1010,11978652
1010,5995
1010,338868
1010,32
1010,2111407
1010,9849760
1010,24813
1010,284131
1010,1986626
1010,848
1010,488303
1010,57706
1010,57510
1010,1380
1010,39837137
1010,41790
1010,1583184
1010,41414
1010,742542
1010,396142
1010,974625
1010,1017027
1010,1671
1010,1508940
1010,22423
1010,2394345
1010,75115
1010,691737
1010,13095
1010,2121842
1010,31961
1010,700427
1010,10838602
1010,2695257
1010,366294
1010,686669
1010,22752
1010,214
1010,4809
1010,98258
1010,162041
1010,489756
1010,33339
1010,387
1010,11050
1010,139
1010,203993
1010,273
1010,25003
1010,2743
1010,3722
1010,34957775
1010,3947584
1010,399110
1010,55232
1010,11161696
1010,91486
1010,1868764
1010,371602
1010,7128944
1010,480200
1010,18218
1010,28942
1010,97020
1010,2054058
1010,1665658
1010,20148394
1010,36636
1010,22291
1010,312128
1010,21704
1010,38086
1010,49712
1010,3840
1010,11208
1010,1501
1010,700
1010,328804
1010,1805576
1010,681
1010,161740
1010,179324
1010,254587
1010,670
1010,409302
1010,8487
1010,1606733
1010,34125
1010,16168
1010,80399
1010,343908
1010,109384
1010,1512435
1010,14422
1010,61069
1010,7303768
1010,7971488
1010,16667041
1010,4031241
1010,143366
1010,336001
1010,18091
1010,15478
1010,115176
1010,1245883
1010,28562
1010,59846
1010,30150380
1010,36193531
1010,306
1010,14408
1010,29265
84387,2576399
84387,7576896
84387,11313748
84387,1175494
84387,32
84387,8622903
84387,7913991
84387,756194
84387,40153
84387,25003
84387,485531
84387,17442608
84387,7133068
84387,1881475
84387,7755328
84387,2919
84387,110714
84387,707477
84387,515301
84387,40053
516,2315
516,50260
516,49809998
516,33
516,14863
516,49503
516,16262
516,1743845
516,1974830
516,1130323
516,16306
516,75845
516,687
516,1174
516,375
516,970355
516,19820
516,999
516,58822
516,497934
516,380
516,21569
516,1111496
516,1698023
516,17208
516,22190
516,3415
516,276
516,9739
516,549167
516,1619698
516,136
516,7643
516,10040
516,7373
516,25874
516,1898
516,489
516,212
516,645
516,44697
516,229
516,46
516,32
516,40142
516,2277
516,140
516,19116
516,227
516,84944
516,597831
516,34152
516,12320
516,376493
516,19342
516,20728
516,1017027
516,482
516,15066
516,36997
516,1763956
516,281502
516,2242606
516,213
516,17698
516,4284
516,446
516,1963
516,214
516,1097
516,65966
516,4809
516,20266
516,8871
516,14865
516,93014
516,14700
516,387
516,138
516,10248
516,338333
516,45
516,1096
516,273
516,141909
516,385568
516,3722
516,1434
516,618262
516,6885
516,6506739
516,17643
516,793
516,175932
516,12531
516,339124
516,531871
516,12454
516,2634
516,12998944
516,4123
516,2785
516,647
516,38415
516,3840
516,209
516,3030
516,359
516,540812
516,700
516,959422
516,28847
516,259
516,763
516,1100206
516,7372
516,48132
516,40093
516,348
516,8487
516,3669
516,417858
516,49644
516,467
516,1133
516,184820
516,7562077
516,336001
516,9944
516,1159
516,36131
516,7576592
516,59846
516,3650387
516,6462
516,306
516,1211414
8028947,150619
8028947,25344881
8028947,50260
8028947,73499
8028947,3008261
8028947,5084588
8028947,78564
8028947,360604
8028947,22597
8028947,43964
8028947,23916275
8028947,8761601
8028947,2941317
8028947,20468
8028947,19536225
8028947,38635106
8028947,4257407
8028947,445467
8028947,898675
8028947,4744
8028947,37098
8028947,13159491
8028947,999
8028947,37438
8028947,39053891
8028947,16531802
8028947,177126
8028947,4384633
8028947,3112225
8028947,578388
8028947,36271585
8028947,3023340
8028947,11528308
8028947,1821633
8028947,22478
8028947,18371
8028947,94612
8028947,45433
8028947,694
8028947,32
8028947,1986626
8028947,19116
8028947,1353284
8028947,16906021
8028947,128893
8028947,182678
8028947,1017027
8028947,3004253
8028947,322114
8028947,2121842
8028947,487913
8028947,31141931
8028947,1151829
8028947,51757
8028947,125716
8028947,15228
8028947,7533859
8028947,30997261
8028947,70015
8028947,2293946
8028947,43646976
8028947,21374
8028947,10367605
8028947,1615139
8028947,4747
8028947,8897469
8028947,2510873
8028947,92734
8028947,26106
8028947,46432
8028947,7971488
8028947,319467
8028947,7654274
8028947,93267
8028947,443544
8028947,49347
16898,5556393
16898,29584
16898,20752
16898,1129
16898,11203
16898,33
16898,162268
16898,31843
16898,228
16898,2733731
16898,24680441
16898,501909
16898,1715607
16898,7774986
16898,473064
16898,206035
16898,329647
16898,22787770
16898,2980516
16898,11434
16898,5022019
16898,34920
16898,677702
16898,8572830
16898,97974
16898,50986
16898,21842
16898,6991
16898,6404147
16898,674
16898,2666
16898,9145
16898,999
16898,441213
16898,2235
16898,2959792
16898,776832
16898,479124
16898,2092937
16898,15032
16898,1039
16898,1374334
16898,14552
16898,7076
16898,3795202
16898,29733
16898,6095197
16898,10871517
16898,489
16898,1910244
16898,22230
16898,28533579
16898,30611522
16898,5995
16898,1175494
16898,32
16898,193293
16898,40142
16898,2277
16898,1389655
16898,9849760
16898,911730
16898,10849586
16898,170589
16898,11093219
16898,62037
16898,10012276
16898,45975442
16898,413354
16898,19342
16898,124776
16898,12790
16898,3734
16898,19807
16898,22825
16898,366863
16898,2242606
16898,277
16898,65966
16898,55828
16898,8871
16898,33812
16898,20894
16898,138
16898,846
16898,470202
16898,331551
16898,518113
16898,12697723
16898,55232
16898,578
16898,22194
16898,229367
16898,91486
16898,10595046
16898,1344348
16898,17643
16898,43946
16898,5388996
16898,18198
16898,175932
16898,773376
16898,12998944
16898,209848
16898,153837
16898,16270529
16898,29944
16898,540812
16898,959422
16898,28847
16898,12095202
16898,2919
16898,1100206
16898,838016
16898,7372
16898,40093
16898,32883315
16898,1225
16898,7558662
16898,1007359
16898,3817325
16898,9965060
16898,114405
16898,44837634
16898,34125
16898,10545498
16898,513092
16898,719539
16898,13833177
16898,14867898
16898,9579259
16898,26024
16898,11873622
16898,14569624
16898,155031
16898,1214
16898,19013
16898,328462
16898,1122378
16898,19700
1852,453
1852,1266
1852,33
1852,577
1852,228
1852,24676
1852,11434
1852,143
1852,6778
1852,12708
1852,39117556
1852,584156
1852,513771
1852,381407
1852,547040
1852,590
1852,59
1852,3936
1852,9321
1852,8551
1852,38581
1852,1152958
1852,32
1852,140
1852,1236
1852,1477
1852,144868
1852,566335
1852,591
1852,1873
1852,281502
1852,12520558
1852,277
1852,1108992
1852,99910
1852,70213
1852,3722
1852,38883
1852,17916282
1852,49712
1852,209
1852,63
1852,540812
1852,2155
1852,763
1852,74126
1852,1264
1852,4920
1852,8487
1852,105730
1852,39108978
1852,34125
1852,1536
1852,488
1852,967
1852,26024
1852,43339
1852,15594
22597,29584
22597,1129
22597,11203
22597,33
22597,11109710
22597,501909
22597,16262
22597,1226257
22597,21287
22597,533
22597,1130323
22597,329647
22597,34920
22597,19422
22597,88838
22597,21791
22597,98238
22597,50986
22597,21842
22597,379950
22597,129349
22597,723283
22597,674
22597,543961
22597,2666
22597,9145
22597,1775
22597,19820
22597,223
22597,999
22597,2165
22597,58822
22597,19967
22597,1890201
22597,1698023
22597,85027
22597,10429
22597,390135
22597,5823
22597,367461
22597,23849872
22597,136
22597,2019
22597,15032
22597,36716
22597,20994
22597,1067016
22597,750
22597,365
22597,176462
22597,645
22597,11377
22597,43395
22597,38581
22597,1175494
22597,32
22597,40142
22597,11429
22597,36118
22597,119664
22597,2510629
22597,12320
22597,400438
22597,574872
22597,15923
22597,19342
22597,55200
22597,3734
22597,83550
22597,1747
22597,1763956
22597,52996
22597,233128
22597,2242606
22597,47321
22597,28535
22597,7281
22597,33812
22597,20894
22597,606
22597,15055
22597,636
22597,6345
22597,20202
22597,846
22597,5185507
22597,1096
22597,702
22597,19464
22597,222
22597,485531
22597,6056941
22597,578
22597,47699
22597,13094
22597,17643
22597,7596839
22597,5388996
22597,152961
22597,175932
22597,652
22597,4367591
22597,646
22597,12998944
22597,209848
22597,153837
22597,38415
22597,2946
22597,10641
22597,540812
22597,2928
22597,697943
22597,763
22597,12095202
22597,2919
22597,110714
22597,7372
22597,1225
22597,1007359
22597,707477
22597,1264
22597,9965060
22597,21093
22597,670
22597,29259
22597,31666
22597,49644
22597,467
22597,84441
22597,18666
22597,697142
22597,38271
22597,48677
22597,845
22597,471830
22597,1214
22597,464180
17868,1070025
17868,33
17868,33340
17868,33852
17868,151466
17868,724636
17868,143
17868,687
17868,305354
17868,637572
17868,989596
17868,12444
17868,72345
17868,12395630
17868,59
17868,163916
17868,51755
17868,264337
17868,1388998
17868,209897
17868,22780
17868,2343403
17868,32
17868,80510
17868,122652
17868,44371
17868,3921301
17868,294982
17868,1018001
17868,1335685
17868,47556
17868,3173604
17868,446121
17868,2572903
17868,34575
17868,3445604
17868,10705489
17868,2636729
17868,209
17868,22685
17868,535937
17868,513764
17868,3983081
3065,33
3065,533
3065,510432
3065,11743238
3065,13792
3065,687
3065,6778
3065,297091
3065,1309940
3065,1741
3065,91253
3065,23849872
3065,1230477
3065,9321
3065,947
3065,105120
3065,8993
3065,44697
3065,9125666
3065,3141
3065,9760
3065,7254053
3065,32
3065,14041
3065,43
3065,1110
3065,8881562
3065,265736
3065,7151
3065,133701
3065,1747
3065,28219
3065,20304
3065,968470
3065,13799
3065,8129956
3065,3490
3065,446121
3065,60176
3065,39727
3065,973028
3065,646
3065,527
3065,90412
3065,5002601
3065,63
3065,76893
3065,763
3065,5837764
3065,8487
3065,18152
3065,15431
3065,8124
3065,747
3065,12235458
3065,676460
3065,15735
3065,57721
3065,5763
124796,461425
124796,254821
124796,8237390
124796,779620
124796,742542
124796,55200
124796,1530851
124796,83550
124796,1266537
124796,471807
124796,38415
124796,98267
124796,1214
79640,45644
79640,6398986
79640,32
79640,742542
79640,636706
79640,399458
79640,773376
79640,60449
4191,21860
4191,141450
4191,5826
4191,180294
4191,13180
4191,21842
4191,1135640
4191,458492
4191,258
4191,7677
4191,12542
4191,32
4191,96787
4191,867468
4191,21596
4191,277
4191,18309
4191,20202
4191,55232
4191,7128944
4191,134
4191,531
4191,86684
4191,143491
4191,4603632
4191,6533
143,16155
143,1129
143,11203
143,33
143,228
143,21860
143,12639215
143,1852
143,41061
143,799
143,6778
143,10502
143,4744
143,2666
143,9145
143,29538
143,364701
143,999
143,58822
143,136
143,15032
143,3354
143,489
143,645
143,229
143,4412
143,94612
143,5995
143,32
143,1162
143,140
143,72719
143,19654
143,360906
143,12320
143,551489
143,219042
143,956898
143,873
143,17280672
143,59297
143,277
143,4284
143,946796
143,214
143,33805
143,76137
143,846
143,139
143,50548
143,1474252
143,5414
143,3722
143,4452
143,78087
143,134
143,209
143,63
143,359
143,3030
143,92734
143,2928
143,763
143,8760
143,34125
143,467
143,31505
143,4031241
143,28115
143,488
687,2315
687,1753
687,33462
687,359390
687,4925484
687,21860
687,17743
687,626
687,2391
687,516
687,1486
687,16598
687,16306
687,59799
687,2290
687,17868
687,7526
687,7150858
687,3065
687,14022501
687,100889
687,91416
687,6778
687,2116693
687,19294
687,456
687,16659
687,380
687,12303
687,517406
687,925980
687,3389
687,276
687,503
687,136
687,6924
687,2541095
687,25874
687,1112449
687,3241
687,507695
687,182949
687,7753871
687,645
687,320968
687,140161
687,5176244
687,1761
687,5995
687,500
687,32
687,19987167
687,20903
687,590225
687,51930
687,848
687,921
687,27979
687,22491175
687,15053
687,8484
687,351378
687,551489
687,1512528
687,7350988
687,12469
687,30889
687,21409
687,15066
687,90846
687,213
687,17698
687,446
687,2552
687,1963
687,16975
687,214
687,20266
687,14980
687,33805
687,387
687,37361
687,11050
687,2612
687,355114
687,273
687,1096
687,11219
687,288677
687,8860
687,141909
687,3722
687,10797
687,30749
687,368001
687,5280
687,11487
687,13094
687,17643
687,2152258
687,716
687,1128
687,4074
687,12531
687,327643
687,11371
687,647
687,10234224
687,3840
687,209
687,17588
687,359
687,700
687,99195
687,76854
687,681
687,3396765
687,763
687,40570
687,7372
687,57842
687,868535
687,348
687,44929
687,292994
687,3669
687,15431
687,16327
687,147642
687,20983908
687,2011
687,45466
687,38271
687,9944
687,1585
687,115176
687,667
687,1746
687,523049
687,15735
687,19222206
687,6462
687,669
687,306
687,9722856
6778,453
6778,33
6778,23387
6778,4484
6778,17886
6778,664028
6778,1852
6778,3065
6778,254326
6778,143
6778,687
6778,1309940
6778,28826
6778,12479
6778,1112449
6778,17318
6778,32
6778,43
6778,1110
6778,388181
6778,265736
6778,1747
6778,1540
6778,13799
6778,636
6778,3724
6778,446121
6778,642
6778,63
6778,15772
6778,2155
6778,20971
6778,763
6778,15431
6778,17584
6778,488
6778,747
6778,25733
6778,615862
6778,844
19824,1129
19824,8250821
19824,33
19824,11109710
19824,329647
19824,805536
19824,5820
19824,146866
19824,143800
19824,461425
19824,1775
19824,558
19824,223
19824,364701
19824,603972
19824,5734989
19824,30549
19824,10429
19824,3890455
19824,503
19824,131509
19824,672275
19824,278640
19824,59
19824,1401400
19824,258
19824,158390
19824,20994
19824,412496
19824,47424
19824,124954
19824,32
19824,43
19824,39783
19824,8237390
19824,6233927
19824,10012276
19824,400438
19824,1908
19824,742542
19824,12194780
19824,10202104
19824,2025960
19824,37633
19824,1530851
19824,2102
19824,83550
19824,2354068
19824,94889
19824,1590666
19824,14038101
19824,90622
19824,47321
19824,1300157
19824,382040
19824,20894
19824,17020
19824,606
19824,636
19824,846
19824,5185507
19824,139
19824,8509757
19824,235
19824,55232
19824,46664
19824,11589530
19824,1868764
19824,12823971
19824,7128944
19824,13030503
19824,152961
19824,1923638
19824,5374446
19824,442755
19824,646
19824,4587352
19824,38415
19824,1254097
19824,1304268
19824,134428
19824,209
19824,697943
19824,52
19824,9610642
19824,36284
19824,20932705
19824,179324
19824,110714
19824,114405
19824,29259
19824,17235
19824,31666
19824,852
19824,59990
19824,84441
19824,4031241
19824,20413755
19824,29125
19824,2371
19824,9761697
19824,23767505
19824,212675
56,453
56,33
56,473064
56,5678
56,8572830
56,1105
56,5823
56,201125
56,503
56,841
56,13435
56,500
56,32
56,574580
56,831
56,3734
56,19807
56,873
56,189675
56,9740
56,40011
56,606
56,6345
56,222
56,7595582
56,11487
56,8603351
56,5825
56,1783
56,22759
56,20971
56,763
56,16378
56,515301
56,719539
56,189122
56,488
143800,1129
143800,33
143800,11109710
143800,1161998
143800,11132959
143800,19824
143800,379950
143800,2097
143800,4163084
143800,884112
143800,461425
143800,1775
143800,223
143800,364701
143800,10429
143800,503
143800,45395779
143800,258
143800,5214695
143800,20994
143800,412496
143800,32
143800,921
143800,8237390
143800,18781915
143800,45912161
143800,873444
143800,10012276
143800,400438
143800,1908
143800,229633
143800,18098
143800,37633
143800,1550575
143800,1530851
143800,489764
143800,2102
143800,83550
143800,1302982
143800,47321
143800,3149987
143800,1403460
143800,14260933
143800,16098201
143800,382040
143800,17020
143800,606
143800,636
143800,846
143800,5185507
143800,139
143800,372418
143800,1255042
143800,8892535
143800,3466705
143800,20096909
143800,152961
143800,442755
143800,416507
143800,646
143800,3583712
143800,1386427
143800,38415
143800,1254097
143800,209
143800,697943
143800,9610642
143800,110714
143800,32883315
143800,3515939
143800,29259
143800,17235
143800,31666
143800,852
143800,84441
143800,66147
143800,2630044
143800,29125
143800,1581880
903,453
903,38
903,16155
903,33
903,33958613
903,276
903,59
903,834
903,32
903,140
903,227
903,1713658
903,60322073
903,38198544
903,29149805
903,1781538
903,482
903,1034
903,6221
903,61933
903,13773147
903,21660387
903,214
903,1097
903,8871
903,138
903,17003200
903,139
903,45
903,50548
903,1160898
903,50579
903,793
903,35418
903,1212
903,209
903,6559
903,199997
903,352281
903,467
903,19336811
903,9193
903,138040
903,620601
903,2371
903,4631634
903,53
2097,18089
2097,1129
2097,33
2097,11109710
2097,2068
2097,143800
2097,461425
2097,1775
2097,223
2097,13093
2097,364701
2097,10429
2097,5214695
2097,262211
2097,20994
2097,412496
2097,32
2097,2157838
2097,10012276
2097,8098537
2097,1908
2097,742542
2097,37633
2097,2102
2097,83550
2097,47321
2097,14260933
2097,17020
2097,606
2097,636
2097,846
2097,5185507
2097,540
2097,7128944
2097,20096909
2097,646
2097,38415
2097,1254097
2097,209
2097,697943
2097,110714
2097,38322039
2097,29259
2097,17235
2097,31666
2097,84441
2097,2630044
2097,21298
8143,1344176
8143,38
8143,18458
8143,33
8143,64965
8143,744905
8143,805536
8143,6464
8143,26624
8143,20242
8143,10429
8143,10067479
8143,5977127
8143,59
8143,32
8143,43239
8143,144
8143,707446
8143,20728
8143,873
8143,1097
8143,771734
8143,1079436
8143,802
8143,142
8143,7678
8143,209
8143,359
8143,52
8143,65
8143,642087
8143,354545
8143,9571936
8143,467
8143,588385
8143,1217271
8143,6733
8143,524933
461425,1129
461425,33
461425,806257
461425,81428
461425,124796
461425,19824
461425,297091
461425,143800
461425,2097
461425,1775
461425,223
461425,10429
461425,1370636
461425,258
461425,262211
461425,412496
461425,32
461425,400438
461425,1908
461425,37633
461425,83550
461425,47321
461425,3149987
461425,17020
461425,606
461425,636
461425,846
461425,5185507
461425,139
461425,470202
461425,646
461425,38415
